rating,review,date,userName
1,organ donation,2021-07-02 09:52:31,hashoomy87
1,bad service,2021-02-03 17:00:42,!'v!)$&@
3,hang,2021-05-20 13:19:11,mjllave
5,great app,2020-05-11 23:47:54,Rashid Al-Marri
1,password,2020-05-07 15:18:10,خالد الديك
3,something wrong moh dashboard,2020-08-14 13:59:00,Jameskasimjoshcooper
1,bad,2021-02-04 08:49:50,sayidmashhoor
1,not log,2021-02-04 03:59:31,Rahal07
3,not receiving otp,2021-01-10 05:50:08,Rabbani<)
1,login error,2020-04-08 04:31:33,tamerbeheiry
1,app open,2021-02-04 10:48:26,AKMH3412
1,login problem,2021-02-04 10:09:31,merajalam502
5,application,2020-05-15 21:13:40,TalalAwaji
1,totally unprofessional,2020-06-09 15:54:17,ahmadcdc
1,sign issue,2020-05-25 19:02:18,saadeng
1,sign,2020-05-25 15:53:48,babapurim
5,great app,2021-02-16 19:26:21,FOX.A
1,poor,2020-04-17 07:09:50,a8dullmohs3n
1,always sign,2021-09-03 02:05:56,Faisal.Mo.Alm
5,effecient,2021-02-16 18:08:22,Suzkin
5,thank,2020-05-09 01:57:59,'THNIAN
1,bad,2021-02-04 22:55:55,Mkasem87
1,unable login anymore,2021-02-03 19:03:05,Husam Alaswad
1,bad app,2020-05-12 23:00:02,abuz free
5,,2021-02-17 16:50:30,temoalzahrani
1,thank lovely kingdom saudi arabia,2020-05-05 06:55:43,القحطاني أبو العز
1,disappointed,2020-05-04 04:43:32,emamyche
1,server,2021-02-03 17:39:34,Hossssssny
1,slow application,2020-12-31 08:33:03,sa1sd2
1,work,2020-04-10 23:26:53,Saudi987654321
1,internet connection,2021-02-19 18:13:34,ibrhim...
1,poor performance,2021-02-03 19:43:03,muhammad yoonus
3,offline app,2021-02-07 18:31:02,janis-ian
1,problem app close iphone,2020-05-05 18:59:57,Mohammed Ghamdi
1,visit visa,2021-07-15 15:48:36,fatema ak
5,great application,2021-02-17 19:10:04,Meshal3857
1,cant sign,2021-02-08 21:06:11,mohammedfs
1,access application,2020-05-25 10:48:54,jaberf
5,best app,2021-06-22 19:51:34,goodmanfrombegining
1,needs wifi,2021-06-16 13:17:23,danaslmond1
1,slow loading app,2021-02-04 13:21:36,melokabi
1,mandatory app unfinished system,2021-02-04 03:18:14,setyanugrah
1,not working,2020-04-20 12:59:28,RMRASHEED
1,,2021-06-17 17:11:42,2012 ok
5,aamir mahmood,2020-06-26 19:43:38,aamir hse
1,not working,2021-02-04 16:24:38,sama omer
5,nice excellent app,2021-02-17 19:58:46,Saud Fareeh
2,otp not coming,2021-02-04 12:49:14,naseefsultan
1,terrible app,2021-02-04 11:36:27,sa73619
1,application working,2021-02-03 20:29:56,mqp00
1,problem,2021-01-01 16:32:19,GrayDiamond
1,persistent technical issue,2021-07-24 19:30:55,Ameer Shawky
4,perfect work,2020-04-07 18:26:07,Abu Haitham
1,sign problem,2021-04-29 22:19:40,csiddu
2,facing trouble,2021-04-04 15:44:37,Sarahdewan
5,tawakkalna,2021-02-18 19:01:10,half_mooner
1,bad app bad developer,2021-02-07 18:38:42,Mo999med
1,kharra app,2021-02-04 13:47:51,Muks.Bash
1,please fix,2021-02-04 09:58:05,BavaWandoor007
5,great app,2021-02-16 18:12:37,Hemo929
1,app not working,2021-09-05 15:07:58,ummi-98
1,totalitarian control,2021-08-15 11:07:04,popolovo
1,cont login pakistan,2021-08-14 15:39:23,نزرانه
1,not working,2021-07-19 15:01:00,AhmedFaheem
5,good,2020-06-27 15:48:37,القادم اجمل
1,not opening,2021-02-10 08:09:33,Khan G xyz
1,not working,2021-02-03 16:21:52,allukaaaa
1,new update,2021-01-03 11:20:11,dr_mad_us
5,thank ksa,2020-05-25 19:21:57,sadeemkath
1,not working properly,2020-05-25 18:30:43,riy1@d
1,bad application,2021-06-08 07:31:56,nfy1388
1,app,2020-05-25 18:42:53,Navafnnc
4,great app,2021-02-28 11:36:02,brown00man
1,not working,2020-05-03 21:47:54,Shony ahmed
5,great app,2021-02-19 06:11:19,Ahmad1111111
1,bad application,2021-06-17 18:34:32,Amooory2011
1,spy app,2021-06-14 10:54:30,Teeda 7
2,hi,2021-02-14 23:57:56,samfaiz123087
1,battery,2021-02-14 11:05:53,Zxcvbnmmiyd
1,horrible,2021-02-04 23:29:43,Afsar Hashmi
5,mohammed,2020-05-06 07:17:11,MohdElian
1,no offline mode,2021-09-19 16:29:38,DarkKiller2025
1,tawakalna issues feb,2021-02-04 19:39:10,mgsmsm
1,unable login,2021-02-03 15:44:14,1-Amer
5,great app,2021-09-10 18:10:49,Ibromari
1,privacy,2021-06-29 21:50:19,Weaziz
1,bad,2021-05-30 16:14:53,sddgxgxg
5,nice,2021-03-18 23:06:08,huny2020
5,perfect app prove government sufficiency,2021-04-08 12:14:29,Optimistic٢٠١٢
1,bad app,2020-07-08 21:02:02,SOAhmadeen
1,bugs,2021-09-03 06:39:53,Malamri33
5,good,2021-02-16 19:03:57,alwad3nai
3,drains battery,2021-06-06 16:14:08,bamz2018
1,not responding,2021-02-04 12:13:48,mobarakhosse
1,always no connection bad app,2021-02-02 18:46:35,zkikozzzzz
5,thanks,2021-02-02 05:52:28,fahad829
5,great initiative,2020-05-13 19:48:07,Mayur poojari
1,problem,2021-02-11 17:02:58,send sf
2,tawakalna,2021-02-07 07:33:05,tomalsan
1,bad application,2021-06-17 18:36:52,Mohd198333
1,bad application,2021-06-17 18:33:14,UmAmmar1988
1,not showing vaccines centre,2021-05-06 10:05:48,bhim gauchan
1,not working,2021-02-09 12:03:03,Savage Madara
1,error sign,2020-05-25 14:16:19,mimo_568
1,asking payment method,2020-05-21 23:21:32,kolachi2020
5,best app ever,2021-02-17 18:42:04,فهد رفاعي
1,work,2020-04-13 13:22:52,T s sssd
1,,2021-06-18 09:42:08,alashqar1998
1,lags,2020-10-20 11:21:39,Lalalalaxre
1,sing,2020-05-04 01:49:29,sułtan
1,application not available,2021-02-04 10:38:13,toy eater
1,application not running,2020-05-25 11:52:23,Abu Abduleelah
5,helpful,2020-05-24 22:55:47,dr. baraka
5,excellent,2021-02-21 00:08:59,يحيى سحاري
1,bad,2021-04-02 17:25:43,flcking
5,ksa,2021-02-17 18:49:49,نووووووواف
5,good app,2020-05-16 15:40:31,ماجد ٩٠٥٥
1,vpn adblock,2021-02-16 15:56:37,moha_990
1,even register app,2021-02-05 09:35:20,Katoge
5,good idea,2021-02-18 10:29:52,Hilai92
1,otp,2020-04-08 15:50:21,Reina1982
1,app crashing,2021-06-06 01:12:20,anas.kha
1,poor app,2021-02-20 16:31:37,bhgyhhg
1,useless,2021-02-04 12:48:09,Offlm igzh
1,bad app,2020-04-25 09:06:43,Kenank
1,work,2020-04-19 05:20:23,hisham11223355
1,,2021-02-03 21:29:38,jimin hyung
1,not working,2020-05-04 21:22:29,reagansese
5,mohammed,2020-05-06 01:02:44,abo hamosh
1,worst no update,2021-02-04 12:52:58,sul223
1,bad app,2021-02-04 08:31:59,Abo Abdooo
1,spying app,2021-05-29 06:08:56,Otaibi-fahd
5,thanks saudi arabia,2021-02-17 19:25:32,Saad_AlAli
5,,2021-04-15 23:21:59,Salman yare
1,stop,2021-09-09 01:21:43,RoaaSimple
1,rubish app,2021-02-04 07:04:03,Kevin65137815413
1,freedom,2021-05-30 18:15:44,tawaknaa
5,nice app usefully,2020-04-09 03:35:42,Msa05422
1,log troubleshooting,2020-05-04 10:59:09,MASHAMR
1,useless piece app,2021-08-15 10:04:14,Tofatoom
1,racist,2021-06-15 14:01:25,Um modi
1,discrimination,2021-06-03 19:32:22,nor197595
1,bad,2021-05-30 21:27:14,لدداا
1,not working,2021-02-04 06:04:21,shb466
1,app working,2020-04-10 22:55:32,Azzzzam
5,go tawakkalna,2021-09-09 15:33:12,7o0odh
5,good,2021-02-17 18:43:00,Amjad_Mutairi
1,bad,2021-06-06 02:09:28,mna0000
1,app,2021-05-30 18:16:23,دتااننن
1,bad,2021-05-30 18:09:30,remeta
1,app,2020-05-15 15:47:52,bt smart
1,not working,2021-02-04 17:53:53,alibrahimm
5,wow,2021-02-19 00:46:12,عاشو ال سعود عزنا وفخرنا
1,let sign,2021-02-01 13:21:23,Ghãdęėr 
1,spyware,2021-09-07 16:23:54,AZOOZ HD
2,health negative,2021-06-13 15:37:45,mariya akter rabia
1,automatic close app,2021-05-25 03:42:26,Zamee80
1,every single day new update,2021-05-14 14:16:34,fouad.991
1,abominable,2021-02-06 13:11:44,gmfjfjdjdjdjjcncnc
1,not working,2021-02-04 09:05:33,faraz486
1,app,2021-09-10 16:35:49,Areeshi2021
1,not working,2021-02-09 06:33:59,laser nonght
1,always hanging bored,2021-09-10 19:28:16,Romeroelgarf
5,great app,2021-03-24 14:56:23,منصور بن عبدالله
1,bad,2021-02-04 23:16:13,_123Maraam
1,work foreigners,2020-05-25 14:49:52,Hamza Hundt
5,great app,2021-02-17 10:51:24,Mansour276
1,login,2020-04-07 17:35:45,ابو الغلام
1,stop updating ur app no reason,2021-05-25 15:21:28,",_, L"
5,,2020-04-09 03:36:56,ibrahimbnaz
1,worse app ever,2021-05-29 15:28:20,meme abdul
1,bad,2021-05-23 21:32:22,Mr-Nasser
3,,2021-02-17 16:21:09,nsa56
1,,2021-02-08 15:52:42,waiting for nothing
1,not working,2020-04-26 22:26:25,Bandard3d9
1,not working,2020-05-23 19:58:16,F_9950
1,shameful,2021-09-12 09:58:32,lulu234618
1,,2021-06-15 07:29:43,sarax619
5,great,2021-02-08 19:56:30,alshaikhabuomar
1,not working,2020-04-15 19:04:25,hamolaila
1,login faulty,2020-04-08 15:59:29,ahmedibnaser
1,not working,2020-05-25 13:50:39,fahadrehman14
1,privacy violation,2021-06-30 01:12:52,reemkhs
5,saudi,2021-08-26 07:03:39,Abdulmalik1117
1,not coming otp,2021-02-04 18:40:45,not cming OTP
1,spy,2021-06-19 21:31:42,lady7no0o
1,trust us,2021-05-31 02:49:02,ولدتني امي حر
1,not working,2021-02-04 08:43:20,ahmedokady
1,nt work saudi arabia,2021-08-03 20:31:38,Zia uddin Osman haji
1,tracking app,2021-05-26 08:22:16,احمد االمطيري
1,zain,2021-02-16 19:43:02,Zain6233
1,,2021-02-04 17:36:29,meek24/7
4,sfda permits not linked,2020-05-06 17:36:39,Nopolos
5,super,2021-07-28 05:21:54,Fawaz_Ashraf
5,safety,2021-02-16 09:36:26,Abu3essa
1,,2021-09-11 20:49:33,أبو ههاجوس
1,otp issue,2020-04-09 08:29:07,Zuhair Sagga
5,qusai,2021-04-23 07:30:37,Qusai Jambi
5,beeessst,2021-09-09 15:25:33,احلام العلوني
1,human,2021-09-17 12:20:26,callfahad
5,nice app,2021-02-17 09:36:35,Turkitruji
5,best app ksa prevent,2021-02-18 00:48:56,Wasll
1,signup issue,2020-05-04 00:37:30,Iftekharافتفار
1,co,2021-07-01 21:09:24,مرزوقة وجميلة
1,abc app launch pass uat,2020-04-07 19:00:30,Royal-ma
1,spam,2021-05-30 21:05:33,haajjora
5,great app,2020-04-09 05:15:29,شقران🐎🐎🐎🐎
1,bad,2020-05-25 10:33:21,Heath ledgeor
1,program spy,2021-06-15 05:12:42,nanouchaa
1,bad one,2021-06-06 23:43:22,Abdulmajeed998
1,worse,2020-05-06 19:48:31,Ksjshsowpwjzh
5,great app,2021-02-16 18:21:52,.ًًًِ
1,,2021-02-03 19:21:48,tifffany rose
1,privacy invasion,2021-05-30 20:45:40,Nmmm3232
1,not working,2020-04-14 21:30:33,abdlh62
1,spy no privacy,2021-07-02 04:11:32,jookeer9
1,violation,2021-05-30 22:55:18,fawziah2030
1,note work,2021-02-04 07:54:38,shanavas ahammed kunju
1,no privacy allllll,2021-09-11 15:40:56,privacyimportant
1,bad app,2021-06-09 05:44:49,nonickknamme
5,good app,2021-02-16 18:03:58,F.M090
1,bad,2021-01-26 04:02:34,k12345008
2,covid vaccination,2021-03-31 06:18:12,Ashnalhoob
5,,2021-09-09 22:08:12,gon mark0
1,bad app,2021-06-21 19:36:06,سعود الشيخ
1,abuse,2021-05-31 05:20:57,True arabian
1,cannot log,2021-02-04 18:57:33,A12.4A
5,good,2021-09-29 19:07:38,abomansour1
1,bad,2021-06-17 06:59:43,Mohammed moaz
5,thanks sdaia,2020-05-10 17:20:48,citizen ksa
5,good,2021-02-11 12:14:13,lana@21
5,gooooood,2021-02-18 15:14:47,mohd13921
5,best,2021-02-17 21:52:51,سالم محمد
1,spying,2021-07-01 19:14:40,nfmdh
1,app racist,2021-06-22 09:40:24,o0oemyo0o
1,garbage,2021-02-26 23:14:04,ndjshnmlde
1,worst app ever,2021-08-29 17:48:56,IsraeliCrimes
5,ok,2021-02-21 17:10:48,Abo ayaad
1,please help,2021-02-05 11:25:26,سججات
5,gooooooooood,2020-06-06 05:48:21,Alshehri898
5,civic,2021-07-31 10:00:50,hnah775
1,spying app,2021-06-19 05:56:41,Pdelicate
1,error,2021-02-04 13:40:10,Dana otaibi
1,toklna,2021-03-27 15:59:56,ttuvecd
5,good,2021-02-17 13:22:44,tawklna 😍
5,mohana,2020-04-25 22:00:47,MohaInRiyadh
1,murmured,2021-05-30 18:44:11,saudi ks amkm
5,best,2021-02-18 03:08:54,Yzz_12333
1,spy,2021-07-02 10:30:22,msalman612
1,spy app,2021-06-15 07:30:44,ejogmd
5,goood,2021-02-17 12:56:08,r.511
5,good,2021-02-17 15:05:31,anasmolla
5,lovely,2021-08-18 16:57:18,ممعااذ
5,,2021-02-17 16:24:08,Nora-Al
5,arabic,2020-04-19 00:17:23,mohamedme2
1,bad,2021-02-03 19:40:01,QOdrAT1234
1,bad,2021-05-31 08:53:00,seankook
1,suspended,2021-02-02 14:35:10,SultanSamer
1,bad,2020-04-15 13:56:56,صوط
1,application problem,2021-08-31 22:29:42,Dr.Rayan
1,permanent monitoring,2021-08-31 13:12:51,obobob111
1,activate location services,2021-08-25 18:33:29,Mazenoovic
1,pleases carry,2021-02-02 11:42:29,Jeje dahmy
1,deleted,2020-05-27 17:38:46,exe305
1,bad,2020-04-17 21:18:07,Waaaaawnice
1,registration not accepted,2020-04-17 09:03:24,shehha0c
1,riyadh,2021-02-10 16:20:32,m@hm
1,failed application,2021-02-14 14:41:30,Fahoood1981
1,ruined battery,2021-09-15 14:16:16,shay529
1,privacy,2021-09-14 00:14:13,Abdullah5_
3,site services,2021-09-09 20:22:50,أبو سلطان السبيعي
5,suggestions,2021-08-03 22:32:41,Meemaa99
2,battery rested,2021-09-09 07:07:57,Maliknzz
1,error,2021-09-09 00:48:32,ميمو 1985
1,app not working,2021-09-05 21:35:16,﷼!(؟((
1,application not opening since yesterday update coming fix problem,2021-09-05 11:52:43,علي🇵🇸
1,contrary citizen privacy,2021-09-03 12:15:00,Bla bla blllla
1,program always asks know location even without using program,2021-09-02 22:32:12,الوافي
1,battery died,2021-08-27 07:29:16,Maluky
1,bad divorce worse support no response please check issue support,2021-08-24 16:41:47,i9y_ c
1,technically bad,2021-08-15 21:12:41,Khaled22
1,spy distinction,2021-08-12 18:34:05,Yusra1985
5,add apple watch,2021-08-03 06:01:03,sakonaizi
1,trust us,2021-07-28 16:56:31,😩✈️
1,organ donation,2021-07-03 12:20:12,أم شعيب
1,grandmother,2021-07-02 05:55:33,لا للتجسس
1,scary app,2021-06-30 12:12:40,ريماز محب
1,bad,2021-06-29 23:43:16,Rimazz10
1,organ donation options must modified yes no,2021-06-29 12:52:10,sh10230
1,anonymous not stop,2021-06-24 19:15:44,Unknown 1.....01111...
3,organ donation,2021-06-04 22:26:26,ليالي. ح
1,failed spy app,2021-06-22 23:20:08,Roofieidk
1,riyadh,2021-06-22 17:49:43,w1234000
2,not reasonable every opening application ask desire donate organs,2021-06-21 12:25:32,ggggggggffddssssd
1,no option decline organ donation option running app,2021-06-20 15:39:35,Yasoofi
1,commenting constantly tracking site,2021-06-18 18:18:13,Dimo lad
1,battery consumption,2021-06-18 09:46:10,Mr-Soul
1,privacy violation,2021-06-18 06:40:46,مانيب رايح الصحية 🤣
5,thank god,2021-06-11 02:00:27,m7mdlol
1,download application device become hacked,2021-06-10 21:08:50,أبـو فـراس المـروانـي
1,privacy violation,2021-06-09 03:21:38,حرية الاختيار
1,bad,2021-06-03 16:51:35,sosososo2030
1,location tracking consumes battery,2021-06-03 16:31:55,Fahdgh
1,unsuccessful,2021-06-03 14:54:10,نهلاء الراجحي
1,bad,2021-06-03 12:39:10,halah0
1,transgressive,2021-05-31 08:00:41,اهاااااال
1,right choose,2021-05-31 02:55:48,phgsfhjhfj
1,privacy violated forced vaccinate,2021-05-31 02:35:40,AAAFahad
1,application violates privacy individual obliges always activate site open application people forget close site,2021-05-31 00:09:15,عبد العزيز 9799
3,consumes battery much,2021-03-25 12:13:41,Osamakgo
1,trust us app,2021-05-30 23:52:30,MUNmoon7
1,violating privacy,2021-05-30 23:35:23,asdfgdrcfhhddbhssyigg
1,not good,2021-05-30 23:33:05,كلمة حق وإخلاص
1,bad,2021-05-30 23:27:02,K853mkf
1,heart,2021-05-30 23:07:19,قلبي بي
1,not good,2021-05-30 22:26:19,fuv.7
1,,2021-05-30 22:02:14,Zoz1406
1,new bondage,2021-05-30 21:47:48,فاطمةسعد
1,ns,2021-05-30 21:27:25,sosh2000
1,tawakkalna app evaluation,2021-05-30 20:29:46,Nada IBA
1,violation human rights,2021-05-30 20:10:57,ام البراء الرقيب
1,transgressive,2021-05-30 17:55:47,نوساسنس
1,transgressive,2021-05-30 15:50:08,يميننيننينيييي
1,intrusion user privacy,2021-05-16 07:20:22,rasha14
5,desired digitization,2021-04-29 07:07:03,Khaled.Q95
1,battery problem,2021-04-26 10:33:51,نادر ٥٤٦٥٧
1,battery consumption,2021-03-31 09:58:01,essathemost
5,massive battery drain,2021-03-30 23:37:09,Khaledkklldd
5,location services,2021-03-23 17:52:29,عميل موبايلي
4,battery consumption,2021-03-04 21:25:36,WMK@2000
1,bad,2021-03-22 05:45:29,Seykx245
5,apple watch,2021-03-09 18:31:44,yousif089
5,special,2021-02-17 11:30:04,Hazim Bin Aydan
5,continuous creativity,2021-02-17 11:12:39,Zezoxcool
5,excellent,2021-02-17 10:21:33,Hema suli
5,really helpful,2021-02-17 10:19:27,abdulaziz othman abdullah
5,excellent app impressive,2021-02-17 10:16:27,jawaher///aa
5,great app,2021-02-17 09:17:22,Alhusini
5,excellent,2021-02-17 09:07:44,ahmad.h.j
5,application world preceded us,2021-02-17 08:29:44,MAlmuteb
5,featured app,2021-02-17 08:27:35,sggsstg
5,awesome,2021-02-17 06:57:53,MazinFr
5,best app,2021-02-16 23:42:45,المنصوب عليه ٠٠٠
5,special,2021-02-16 23:30:03,hsss22
5,great comprehensive useful program,2021-02-16 22:33:54,فراسوه
5,,2021-02-16 22:00:55,Mr.Mohammad
5,thanks lot,2021-02-16 21:51:28,muha16424
5,mobile overheating,2021-02-07 15:00:11,khaledahmad4944
1,advice,2021-02-07 08:34:24,عبدالله 4763
4,problem,2021-02-02 14:35:39,Noah.q
1,useless app,2021-02-05 19:34:31,i3nb
1,bad,2021-02-05 17:31:46,roza947
1,saudi,2021-02-03 11:14:38,qpqowowowuryryr
5,jannah return,2021-02-02 20:48:32,fawazsaleh
5,wedges,2020-12-23 13:27:09,vc.2f
1,cannot register platform,2020-09-30 14:20:08,dr.kh.Anan
1,not work,2020-07-03 21:15:49,エヴァ名
2,technical error,2020-07-01 12:18:10,swelh667
5,hope solve problem application happened asks delete jailbreak original not mine not settled,2020-06-09 11:43:38,١٤٦٣٧٣٨٣٨٣٧٣٦٦٣٦
1,application error,2020-06-09 12:32:54,ســواح
5,inquiry,2020-06-09 09:52:43,Omar Awad H1
5,problem update,2020-06-09 05:57:22,ksa909009
5,last update,2020-06-09 04:45:17,muathona
5,thank charge application ministry health,2020-06-08 21:27:54,IBRAHIM_0011
1,error,2020-06-06 17:59:06,أحـمْـد
1,bad,2020-05-29 18:59:42,3abdul7ameed
1,restriction freedom crisis,2020-05-26 07:27:21,ابومعدي
3,needs development privacy,2020-05-09 12:30:52,khd_6660
1,bad app worse technical support,2020-05-24 16:44:11,M Moawadh
1,matters,2020-05-22 09:52:16,تطبيق ما يسوى
5,problem last update,2020-05-20 05:21:44,ttefgffyiyr
5,explanation registration problem,2020-05-04 13:03:30,عبدالمجيد (ابوجود)
1,,2020-05-07 23:28:55,Azozchi
1,needs development,2020-05-06 19:31:41,Memo2018
5,speak arabic,2021-10-02 04:13:28,ديمووون
2,not score,2020-04-17 16:42:21,A Aleisa
1,app evaluation,2020-04-14 17:12:58,Ibtihal.e.es
1,needs development,2020-04-10 13:21:45,Nimper
1,unsuccessful,2021-08-30 10:05:51,MrRoOok
1,checking website without permission,2021-04-11 11:51:39,Ahmed Al Mofarij
1,useful violation privacy runs background tracking,2021-03-26 23:36:45,M.3.T
1,put star comment,2021-03-11 19:51:24,rhm87
1,consumes battery,2021-02-25 15:20:51,fahyyyytrtre
1,brother lord seen mind known,2021-02-15 10:55:01,ioyr
5,,2021-10-01 16:14:51,tiafalharbi
1,no need health passport,2021-10-01 23:52:28,Rawan__c
4,suggestion improve application,2021-09-30 15:29:47,Adnan840
5,ok,2021-10-01 03:04:49,مممتازه
5,life easy,2021-09-30 20:40:36,tihamy
1,failed fetch data,2021-09-30 19:30:28,el matadoree
5,great app,2021-09-30 18:34:29,ابو دينا وغنى
1,not compatible new ios update,2021-09-30 18:14:45,شركات
5,excellent,2021-09-30 17:24:44,m33nsi
1,stop,2021-09-30 17:08:09,metal forever🤘🏼
4,site services,2021-09-30 12:49:44,مشعل harbi
1,no benefit,2021-09-30 14:39:19,لالااللللال
4,battery consumption,2021-09-30 08:34:40,Bandar Alsufyani
3,rest family card,2021-09-30 12:39:35,عسير الهول
5,,2021-09-30 12:17:07,Raneem al-majeed🇸🇦❤️❤️.
1,application disadvantages,2021-09-30 10:51:29,مهندس : وائل
3,regarding immunization,2021-09-30 10:26:24,الماتب
5,problem last update,2021-09-30 08:57:31,12356899009
1,constant consumption internet system,2021-09-30 08:57:26,KDKD_1
5,excellent,2021-09-30 07:40:13,عــــــويد
4,attention,2021-09-29 07:34:17,hbintceunonygdeginc
4,excellent,2021-09-26 20:38:34,Abohamza903
1,app hangs update,2021-09-29 07:02:51,لوس
5,thank team,2021-09-29 00:52:57,Turkisj
5,wonderful,2021-09-28 23:31:03,mais💟💟
1,sad cursed clown life,2021-09-28 22:25:42,السيدة البائسة
5,,2021-09-28 15:55:23,مُنى العنزي
1,good app,2021-09-28 08:53:51,ياخي خايس
5,wonderful,2021-09-28 03:51:14,popppp98
1,battery consumption high,2021-09-27 23:35:50,Fahad awad
1,bad app,2021-09-27 15:16:00,ahmad93738
4,update,2021-09-26 12:23:55,sanhmri
5,evaluation,2021-09-26 19:04:40,W2axx
1,iii,2021-09-26 17:38:00,Fahad_1129
3,consumes lot battery,2021-09-26 10:49:11,marsmard
5,featured app,2021-09-26 09:03:14,Masoud Yami
