userName,rating,date,review
Mohammed Ali,4,2021-09-24 13:49:27,Great app mashallah but it drains so much battery
ALI HOSSAIN,5,2021-09-24 13:26:35,ALIHOSSAIN
بييكا - PEKKA,1,2021-09-24 13:12:27,Bad program all services are down I can book it
shahid khan,5,2021-09-24 13:00:45,Good app
Libi Begum,1,2021-09-24 12:51:14,It logs off with every update
Chun Zeb,5,2021-09-24 12:28:25,It is very good
Chaminda Peiris,3,2021-09-24 12:14:29,Very good app
amir raja,5,2021-09-24 12:06:26,Excellent
Niamot Ullah,5,2021-09-24 11:28:16,Ok
Gheeshu ali gheeshuali,4,2021-09-24 10:58:12,Mqjhi
Jamal Sekh,5,2021-09-24 10:30:09,It is nice
ATHENS GAMER,5,2021-09-24 10:19:08,Biutifull
sohel mugal,2,2021-09-24 10:16:10,This app has made all international pilgrims suffer Never works on non Saudi phone nos Even for Saudi numbers you have to the patience of escargot
shah alam,5,2021-09-24 09:46:06,Nice
OMAR QASEM,3,2021-09-24 08:50:39,Good and useful But the health status is not accurate You should call the ministry to update it and it take long time to update your health status Please make the health status refresh frequently
Miss Bunny,1,2021-09-24 07:05:01,Useless app
Mohamed Aarif,5,2021-09-24 06:48:24,Better
Mohammad Awal,1,2021-09-24 06:11:12,Good job
Suresh Sureshkumar,4,2021-09-24 05:03:52,this app very good disition thanks for sauthiarebya health ministry
Mohammed Elshazly,4,2021-09-24 04:36:44,Its good now after they make update of application
jing Lubis,5,2021-09-24 02:54:55,It is too useful
Mokter Hossain,5,2021-09-24 02:53:55,Nice
saiful islam,5,2021-09-24 01:20:36,good
Riyas Riyas,1,2021-09-23 23:16:38,Good
Rawda Mohammed,5,2021-09-23 22:57:12,It is the best
Imran Khan,5,2021-09-23 22:41:57,Good app
Muhammad Haroon,5,2021-09-23 22:38:19,Bumb app
Muhammad Abdullah Muhammad Abdullah,5,2021-09-23 22:32:21,Very good service
Rehan Islam,5,2021-09-23 22:09:14,Very nice apps
Jaber Ahmed,4,2021-09-23 22:00:14,Always update
mera Bharat,3,2021-09-23 21:38:55,This app not Wark in India
Victor Jr Estoconing,5,2021-09-23 21:26:35,nice apps
Hanif Khsn,5,2021-09-23 21:21:48,Love it
kathir mukelan,4,2021-09-23 20:04:35,Tawakkalana is usfull medical app in ksa
Niyaz Khan,5,2021-09-23 19:54:12,good
Musab Gada,5,2021-09-23 19:46:06,Super
Ashish Sahani,5,2021-09-23 19:28:48,It s really good app so awesome
Amara Dridi,5,2021-09-23 19:27:18,Outstanding job superbly carried out vaccination smooth fast and efficient simply second to none well done ministry of health keep up the excellent work and God bless you all Amara dridi
Alamin Hossain,1,2021-09-23 19:24:38,slow mosotion
اسماعيل عبدالرحمن,3,2021-09-23 18:52:11,Not good
Gufran Siddiqui,5,2021-09-23 18:48:03,Nice
Lesther Blas Carmen,5,2021-09-23 17:32:30,good
Jani Madni,5,2021-09-23 17:30:02,Good
Hamim Tanha,5,2021-09-23 17:08:27,Happy independence day Saudi Arabia
Muhammad Hasleen,5,2021-09-23 16:44:32,Mashaallah
Wafa Ahmed,5,2021-09-23 16:26:52,Nice
swt Shantel ashanti,5,2021-09-23 15:56:13,Very good
Aa Aa,5,2021-09-23 15:20:00,farukhossain
XenoMorph Gaming,1,2021-09-23 14:54:27,Ca not sign up
Baid nath,5,2021-09-23 14:30:30,Good
satnarayan satnarayan,5,2021-09-23 14:16:53,Good
traditional Jewellery for women,1,2021-09-23 13:42:50,Excellent
Anwar Anwar,1,2021-09-23 13:12:16,Valo
Armeena Mohamed,1,2021-09-23 12:10:50,Not working keeps saying manage location and still not working even after settings the GPS Please check it out Asap
Akther Khan,5,2021-09-23 12:05:26,Excellent
SAYED GHULAM JEELANI,5,2021-09-23 11:54:52,Excellent
Annn Annn,5,2021-09-23 11:48:54,Good
Shamseer Kt,1,2021-09-23 11:33:03,In this app nationality drop down menu is not working properly please fix this bug
علماء اهلسنت والجماعت,5,2021-09-23 11:11:18,Great
Farid ahmed,5,2021-09-23 10:43:42,Nice
Asad Aman,1,2021-09-23 10:39:57,Nice app
Abu Hamdha,5,2021-09-23 10:26:34,Not open thawakalna
Taj Uddin,5,2021-09-23 10:14:07,Nice
Sajib Mia,5,2021-09-23 09:57:37,S
shoaib tanha,5,2021-09-23 09:54:23,shoaibtanha
Md Kamal Hossain,5,2021-09-23 09:28:29,Very good apps
Ihsan Ullah,5,2021-09-23 09:20:30,Good job
Ishaq Khan,5,2021-09-23 09:13:26,Very good
Sishu Sishu,5,2021-09-23 08:28:07,Good service
Majid Hussain,5,2021-09-23 08:24:09,Majid husssin
ChristIan Dela Vega,1,2021-09-23 08:13:59,Difficult to sign in until now I can not use this apps always telling wrong information
Naveen Akshay,5,2021-09-23 07:28:47,Nice
ruhul amin,1,2021-09-23 07:17:47,this app not working too much problem
Kasule Prossy,5,2021-09-23 06:35:56,Its really amazing en so easy to maintain
Akif Bhatti,5,2021-09-23 06:27:48,This app is great and helping
Mohammad Ali MKR,4,2021-09-23 05:15:24,Hindi
Muhammed Badruddin,5,2021-09-23 05:11:02,Good
Sultan Sultanpur,5,2021-09-23 04:40:21,Good apps
Hazrat Umar,5,2021-09-23 04:35:43,Peace be upon you we are in Pakistan and we have trusted you What happened to you my love
Md Nirob,5,2021-09-23 04:26:14,Home
Bindaz. com,5,2021-09-23 04:00:15,Nice
Saquafimerajuddin Merajuddin,5,2021-09-23 02:11:36,Good
Ibtesam Alam,5,2021-09-23 02:11:28,Nice app
Madz Abduraja,1,2021-09-23 01:13:25,It keep asking to upgrade but still i could nt open my tawakkalna
Hanie Kabahuma,5,2021-09-23 01:10:48,So easy to use use and get pass
Evelyn Natuke,5,2021-09-23 01:01:31,It is great
joan joan,5,2021-09-23 00:46:36,Good
Emran5star,5,2021-09-23 00:33:18,Nice
mumtaz hassan,4,2021-09-23 00:30:01,Excellent app
Irfan khan Khoss,3,2021-09-23 00:29:04,Ok
mashwane group,1,2021-09-23 00:26:15,No good
Tahirudin Tayato,5,2021-09-23 00:24:02,Amazing
Gul Khan,5,2021-09-23 00:23:12,Nice app
مرووو مرة,5,2021-09-23 00:22:55,you will be scattered
Mary jane Simagala,3,2021-09-23 00:20:23,Its good
md alauddin,5,2021-09-23 00:14:54,Good app
syeda zulakh,5,2021-09-23 00:08:47,may allah subhana ta ala bless the entire medical team
muhammad abbas,5,2021-09-23 00:05:16,Good morning
Rindou,1,2021-09-22 23:44:51,fill us in it
منصور ياخي777.,5,2021-09-22 22:22:03,She has a home and we have a life
Eril Adriano,1,2021-09-22 21:33:18,Not comparable update tawakallna in my mobile
Jamal Khalid,5,2021-09-22 21:24:07,Lovely
abu bokkor,5,2021-09-22 21:07:14,This app has a problem Sometimes want to update
Habib rahman,5,2021-09-22 20:58:59,Tawakkalna
Aa Aa,5,2021-09-22 20:23:58,beautiful time
Alifahad Shah,5,2021-09-22 20:13:07,Good
Khanbaba Baba,1,2021-09-22 19:31:17,I an
Kaleem Ahmad,5,2021-09-22 19:24:32,HELLO SIR GOOS MORNING RESTAD MY TAWKLNA
Fkenya Home,5,2021-09-22 19:17:16,Corona injection
Mohd Hasim,5,2021-09-22 19:17:02,Nice
Samsuddin Miah,5,2021-09-22 18:58:15,Good
Ferind Pak,1,2021-09-22 18:57:03,Nice
hayder ali,5,2021-09-22 18:17:07,I can not update this app
Tazren Khan,1,2021-09-22 18:05:39,poor
Qasim Ali,5,2021-09-22 18:03:05,Nothing sprt
Anwar ansari,5,2021-09-22 17:55:59,Good
Abdullah G,5,2021-09-22 17:44:26,Nice service from a great application it remains to add the bank card service We suggest that you be allowed to enter once before forcing you to update so that we do not get stuck in the street standing
Kurlus Usman,5,2021-09-22 17:13:44,Awesome app
Mohmmad hashim shahzad,1,2021-09-22 16:40:06,Gj
Muawia Elbasir,5,2021-09-22 16:15:14,Excellent
Elias Abu Mosa,3,2021-09-22 16:12:16,Good
Vaheed Khan,5,2021-09-22 16:06:14,I m very satisfied
Abbas Shams,5,2021-09-22 16:02:39,Good app
Sabir Khan,5,2021-09-22 15:06:35,This is very good sap
Tasnim Afnan,5,2021-09-22 14:58:16,Good Apps
Foysal Hossain,5,2021-09-22 14:47:30,Best pic
Sharif Hasan,5,2021-09-22 14:08:18,it s too first
[H.K Black],1,2021-09-22 13:42:20,i had a hecking terrible experience i can not even make an account the shops will not let me in if Rahmen noodles did not exist in the small grocery stores i would have starved to death
Malik Jan.s,5,2021-09-22 13:12:17,Off get off erg r g gregg rgggff fret gg
Roji Aneesh,5,2021-09-22 13:10:28,Good
Matthew Justine ong,5,2021-09-22 12:11:38,I really appreciate this app
Boka Coda,5,2021-09-22 11:50:07,Not open appas
A Al,1,2021-09-22 11:27:11,protrude
salah pn,5,2021-09-22 10:54:11,Very useful and user friendly program
Jenny Gargoles,4,2021-09-22 10:45:29,It is always asking your password and iqama every time I log in
One Day Travels,5,2021-09-22 10:14:27,Good
Marjorie Monacillo,5,2021-09-22 10:05:06,Good
Tayab Usama,5,2021-09-22 09:28:08,Most importantly
Muhammad Hassan,5,2021-09-22 09:26:31,My documents ok
Munir Ahmad,5,2021-09-22 08:35:29,Its so good aap but we need it outside uae I m from pakistan we want log in in pakistan plz allowed it plz plz plz
Mohammed Ali,5,2021-09-22 08:27:19,Extremely good
Ally Mlaly,5,2021-09-22 07:20:45,Good
shahid Jamal,5,2021-09-22 07:03:58,Good
Hussain Uthmani,5,2021-09-22 06:55:26,Good
Irene Aguirre,5,2021-09-22 06:41:57,Good
Miraj Gul,5,2021-09-22 05:35:31,nice
Mohammad Asif,5,2021-09-22 00:08:11,Masha allah very use ful aplication m happy with apps
Asar Khan,1,2021-09-21 23:25:16,Best app
Ataur Ripon,5,2021-09-21 23:21:30,Good app
firas hijjawi,1,2021-09-21 23:00:06,noisy and sloppy
Yasir Jk,5,2021-09-21 22:32:15,Helpful app
midhin sparo,1,2021-09-21 22:15:14,Ridiculous unwanted regular updates
Fatma Sherman,5,2021-09-21 22:14:11,Its very helpful
Rabigh City,5,2021-09-21 21:49:50,Good
Jessica austin,1,2021-09-21 21:28:15,Bad
Venkatesan Rajan,3,2021-09-21 20:54:17,I am currently came to India for vacation Tried to update the app prior travelling to Saudi But the App not updating Is this because I am outside Saudi Arabia Appreciate any input
Mohd Taushif,5,2021-09-21 20:39:10,It is Amazing and Successful App
Imtaz Khan,5,2021-09-21 20:35:11,Best
analiza Javier,2,2021-09-21 20:27:43,Very hard to register
Mr hassan khan,5,2021-09-21 20:23:48,Good
mga ka pressent,5,2021-09-21 19:58:53,good
Mr Rahim,5,2021-09-21 19:56:03,Ttt
Elsa Resmondo Gargar,2,2021-09-21 19:44:25,Always update I hope this problem they will fix it thanks
bijay kumar,5,2021-09-21 19:15:26,I am giving star Very good this application
noim khan,5,2021-09-21 19:12:14,Good
Quiannah Yvonne OAREDAC,5,2021-09-21 18:22:43,Nice
Mary Ann Peliotas,5,2021-09-21 18:20:54,It is really good and awesome to use this app
Muzafar Attar,5,2021-09-21 18:00:24,Help
Hamada Hamed,5,2021-09-21 17:40:37,Good
Muhammad Kashif,5,2021-09-21 17:38:44,Good
Shaalam Mizi1212,1,2021-09-21 16:41:53,NV u and trev k huh j yin hi TV jb hj NV uni TV hmuhiB k TB
RAJA RSEED,4,2021-09-21 16:22:28,Good
Genirose Hortillosa,3,2021-09-21 16:08:43,good
Rizwan Tariq,5,2021-09-21 16:01:27,Best
Sanaula Khan,5,2021-09-21 15:51:26,Nice
Masum Masum,5,2021-09-21 15:47:19,I like
Sahab Khan,5,2021-09-21 15:42:34,Very good work
Gemmar Guinoohan,5,2021-09-21 15:36:16,Good
Md Nazim Uddin,5,2021-09-21 15:08:57,Important apps
Kendra Janson,2,2021-09-21 14:54:30,Not good experience
Saiful Islam,5,2021-09-21 14:40:09,This apps good for us
Nahara Manamparan,5,2021-09-21 14:18:58,I love it
rodel diola,1,2021-09-21 14:16:41,After latest update my health passport was gone my vaccine is not showing
Zenab Ayonga,3,2021-09-21 13:58:34,Why I can not open my account It is said that my account have been suspended How can I open it
Sahil Khan,5,2021-09-21 13:37:31,Best
Shafi Muhammed,5,2021-09-21 13:13:23,Very good app
Liton Miah,5,2021-09-21 12:59:53,Good
Chand Mansoori,3,2021-09-21 12:51:43,Nice app
Mar Notarte,5,2021-09-21 12:44:53,Very useful
Huawei Gold,3,2021-09-21 12:40:25,Makbul Ahamad
Robi Ullah,5,2021-09-21 12:35:13,Vary good
Hodijah Yusop,1,2021-09-21 12:31:56,Not opening
Pappu Ansari,5,2021-09-21 12:11:48,Nice
Ahmed Ikea,5,2021-09-21 11:38:30,Good
MᗅՏႮD RᗅNᗅ,4,2021-09-21 10:54:48,Nice apps thanks
Sheraz Saqib,5,2021-09-21 09:47:01,Great apps
Nalaka Sumanasekera,3,2021-09-21 09:46:41,Some times very difficult to open now it self I try to open not succeed
Shafna,1,2021-09-21 09:18:29,not good
Raks Reddy,4,2021-09-21 09:15:07,Usefull
Mohsin Raza,5,2021-09-21 09:05:01,Mashaallah Mashaallah
Ali mirza urotac,5,2021-09-21 08:52:08,Not working
Rubel Mia,1,2021-09-21 08:48:09,Good
sagir ahmad,3,2021-09-21 07:29:02,This app need some improvement in passport health section there should be last pcr test But now it is shows not found pcr test
jessy j,5,2021-09-21 06:54:55,Good
Usman Ayub,5,2021-09-21 06:45:27,Very good
Charity Rahmah,5,2021-09-21 06:28:35,The best app
Mukka melangady,5,2021-09-21 06:14:09,Good
tanku tashkent,4,2021-09-21 05:40:44,Good
Bachu basheer,5,2021-09-21 04:32:21,Goooooooooood
khalid Seadawy,1,2021-09-21 00:40:10,Can not update it
অদ্ভুত মানূষ,5,2021-09-20 22:40:50,It s Tha Best App Foor KSA
Iftikhar Kharl,5,2021-09-20 22:37:39,Good
asad k,5,2021-09-20 22:04:17,Good
Mansn Khan,5,2021-09-20 21:49:04,good
ہداہت اللہ میرالی,5,2021-09-20 21:44:41,Nice app
Gali Alkanawy,5,2021-09-20 21:25:18,Fine
John Luric David,5,2021-09-20 21:20:44,Excellent
Amjad Khan,5,2021-09-20 21:08:55,Good
Hasan Mahmud,5,2021-09-20 21:05:24,Good App
Apu bermon,5,2021-09-20 20:59:41,nc
Farman Ali,5,2021-09-20 20:53:18,Good
Saleemeccah Alagadmo,5,2021-09-20 20:45:51,My tawakkalna is not working only loading
Saima Sue,1,2021-09-20 20:40:14,Nice
Shamas Rafique,5,2021-09-20 20:25:05,Very good app
Mohamad Ropek,5,2021-09-20 20:14:41,Good Awesome
Arif Hossain,5,2021-09-20 20:09:38,Good
Nabatanzi Oliva,5,2021-09-20 20:00:20,My vaccination card
Maimuna Adam Abubakar,1,2021-09-20 20:00:06,It is always showing update and it does not update It is highly frustrating Please help
Md oli,5,2021-09-20 19:55:58,Nice
Bode Mulla,5,2021-09-20 19:53:44,best app ever
Fready Avenue,5,2021-09-20 19:49:29,Awesome
Abufayaz Yaseen,3,2021-09-20 19:39:38,Not show my location
Papa Rudz Kitchen,4,2021-09-20 19:28:17,Good
Muhammad ishaq Muhammad ishaq,5,2021-09-20 19:18:06,Very good aap
Marwa Mahdy,5,2021-09-20 19:16:28,Good
Manjit Magar,5,2021-09-20 19:11:52,Wonderful
عبد الرحمن الفقيه,5,2021-09-20 18:46:23,Great
Sofik so,5,2021-09-20 18:42:51,Nice app
Manoj Chauhan,4,2021-09-20 18:34:00,Good
Cherry Camiling,5,2021-09-20 18:25:21,It is easy to accommodate
ML APNAR TV,2,2021-09-20 18:23:49,itisgood
Sufian Kasim,5,2021-09-20 18:02:42,Good
Mahmoud Mansour,5,2021-09-20 17:57:19,Very inspiring App
Pk boY.,5,2021-09-20 17:53:13,Good
christell coetzee,1,2021-09-20 17:44:32,Every time opening have to update costing money
Muhammad Fahad,3,2021-09-20 17:36:20,Dears the app is not working asking for location but Location is already Enabled Please fix the issue ASAP
Star Sat,5,2021-09-20 17:25:16,salaam masha allah
Ryan Macarubbo,1,2021-09-20 16:39:00,Poor
Rose Rose,5,2021-09-20 16:00:27,This are good to everyone
Erwin Lunario,5,2021-09-20 15:01:08,Absolutely great app
randhir singh,5,2021-09-20 13:49:23,Salm walekum
Layan Khan Khan,1,2021-09-20 13:48:40,Very bad need update all the time
farazi tv,5,2021-09-20 13:34:49,Nice
abdul matin,2,2021-09-20 13:30:40,Ok
mohammed sayeed,5,2021-09-20 13:13:32,Good
tulroka magar,5,2021-09-20 13:05:31,awesome
Abu Ayaan,5,2021-09-20 12:52:51,It is great
Annissah Paja,1,2021-09-20 12:44:45,Nice
Rodrigsenior Amistuso,4,2021-09-20 12:39:51,Why I can not open my tawakalna
s J,5,2021-09-20 11:47:08,Good
Faisal,2,2021-09-20 11:30:12,Keep us busy with updates
lyn Balmaceda,5,2021-09-20 11:04:03,Dear tawakkalna why I could open my update in tawakkalna pls help
Loraine Samson,1,2021-09-20 11:02:18,Full vacinated
Reymar Apostol,3,2021-09-20 10:54:04,Good
samantha devaraja,3,2021-09-20 10:38:46,is is
A Salami,1,2021-09-20 10:29:43,Tracking U
Mdsohelrana Rana,5,2021-09-20 10:16:41,Good app plj
Mahmoud Idris,5,2021-09-20 10:14:29,excellent
Tek bahadur Tamang,5,2021-09-20 09:29:06,Only runing not start loding sir
suja baiju poyyallathu,5,2021-09-20 09:25:37,Excellent
abul haiat,5,2021-09-20 09:25:30,Please this twakkalna not loding please help me
Noel Del Rosario,4,2021-09-20 08:52:57,good
Mamon Amam,5,2021-09-20 08:37:00,Do you Don Davis
Naser Naser,5,2021-09-20 08:22:13,Excellent
Tekbahadur Bm,5,2021-09-20 08:18:32,Tek bahadur bura
faheem khan,4,2021-09-20 08:15:05,Ossm
Vnekateswararao Kanlkella,5,2021-09-20 08:10:10,Tawakkalna
jamilskp M,5,2021-09-20 07:33:14,Goog
MD Abdul Momin,5,2021-09-20 06:10:33,Good
Resty Balasbas,5,2021-09-20 06:06:00,Its improving every update
Shabeer Ali Ali,5,2021-09-20 05:41:55,Amazing
Mohon Moni,5,2021-09-20 05:25:34,Good app
sig song gang estyel,5,2021-09-20 01:54:12,Nice app
مبدع للإتصالات,5,2021-09-20 01:23:43,Good
Manzoor Ahmed,5,2021-09-19 23:34:40,Nic
Anas Khaled,5,2021-09-19 23:04:43,Covide
arif Islam,5,2021-09-19 22:43:43,Very good apps
Jomari Albaladejo,5,2021-09-19 22:35:58,Good
Nasim Bas,1,2021-09-19 22:24:14,Good
Rubel Hossan,5,2021-09-19 21:59:38,Very good
Hem Chandra,5,2021-09-19 21:54:19,Very excellent app
Zameer Abbas,5,2021-09-19 21:32:57,Very nice
Faruq Miah,5,2021-09-19 21:09:15,It is Amazing and Successful App
zc bocks,1,2021-09-19 20:45:55,hard to uodate
Fawziah saeed,5,2021-09-19 20:45:02,Very excellent app
Rajab Mondul,5,2021-09-19 20:27:37,Good
TARIKUL GAMER,5,2021-09-19 20:21:11,Good
Raed Abbasi,5,2021-09-19 20:05:58,fine
Anees Rahman,1,2021-09-19 20:01:32,There are a lot of unnecessary updates every time and then
Forhad Reza,5,2021-09-19 19:55:38,Gd Nice apps
شكريه حسين,5,2021-09-19 18:37:45,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
Nicole Gemini,4,2021-09-19 18:17:26,I can not update my apps what can i do it will not work
Irfan Irfan,5,2021-09-19 18:14:14,Superb
Abdul Butt,5,2021-09-19 17:47:49,Great one point all information good job
Mohammad Fayaz,5,2021-09-19 17:23:33,I am full vaccinated in pakistan
Zaigham Ali,5,2021-09-19 17:19:25,Good
Darel Dacanay,1,2021-09-19 17:15:33,I can not update my tawakkalna
Muhammed Ali,5,2021-09-19 16:31:03,Good
Bailey 222,5,2021-09-19 16:06:52,Good
Md Hasan,5,2021-09-19 15:30:51,I love you
Md Sobuj,5,2021-09-19 15:27:05,Nice
Jawad Durrani,5,2021-09-19 15:26:37,Great app
Abit Saru magar,5,2021-09-19 15:15:28,super nice
Aashish Kumar,1,2021-09-19 15:04:50,Hii i am from India when i arrived and install this app after succesfull login it was showing dose completed and immune bcz i have taken dose of covishied astrazanka in india but after updating this app its not showing immune or any vaccine details how bad it is i am not able to enter in bank or even in mall Very pathetic
Akbar Khan,5,2021-09-19 14:39:43,Salah
Ama Vicky,1,2021-09-19 14:28:34,Very bad
Ranelda Silao,1,2021-09-19 14:12:52,not good always updte appear every time i open it
niaz abdulkader,4,2021-09-19 14:05:17,wks i am waiting with MOH approval to get the dark green color For anyone it will not log in kil all the recent apps and start tawakkalna app all alone This should login
Usman Ali Jan official,5,2021-09-19 13:32:41,Very Good App
Arif Hassan,5,2021-09-19 13:12:48,V important good app
Ahmad Ibrahim Al-Ajmi,5,2021-09-19 13:10:17,Not good need proper maintenance
Shahid Khan,5,2021-09-19 13:09:04,Good
Haris Ijaz Warraich,1,2021-09-19 12:55:43,What a useless app Ca not select my nationality in order to reset my password Does not work in Pakistan everytime I try to something I get an error Something went wrong please try again later
Ksa Ksa,5,2021-09-19 12:16:47,Viewer tor
Basmala Algohni,5,2021-09-19 11:57:44,Hair is satisfied with fertilization
Anwer Md,5,2021-09-19 11:39:43,Good
Nasir Durrani,5,2021-09-19 11:11:51,Good
Masud Ahmed,5,2021-09-19 11:05:01,Naic
Nasir ahmed ksa,5,2021-09-19 10:52:03,Good
HazoorBux HazoorBux,2,2021-09-19 10:26:25,Nice
Awtsu,1,2021-09-19 10:15:14,After i sign out im having a hard time logging in the error says Something went wrong please try again and Please make sure you enter the correct information this really annoys me please fix this bug issue as soon as possible
